min_timestamp,tag_grouping,opportunity_uuid,message,direction,application_date_c,bgc_conversion_7d,full_conversion,task_row_count,total_task_count,bucket
2025-05-27 16:27:06.000000 UTC,AnD AI,54ad53be-f083-4dbc-bc78-35d5e893d7ce,"Hi Kayla, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-22,True,,3,3,TSI-WN-001
2025-06-06 16:30:16.000000 UTC,AnD AI,55233702-30c5-4926-a005-11bbdede3712,"Hi Alex, I've been meaning to get going but have been busy with SAT prep and athletics during the days. My schedule should start freeing up after this weekend though.",Inbound,2025-05-31,True,,1,3,TSI-WN-001
2025-06-06 16:30:16.000000 UTC,AnD AI,55233702-30c5-4926-a005-11bbdede3712,"That makes total sense - SAT prep and athletics are huge commitments! The great thing about DoorDash is you can dash whenever works for you, even if it's just an hour here and there. Once your schedule opens up after this weekend, you'll have a flexible way to earn that fits around everything else.",Outbound,2025-05-31,True,,2,3,TSI-WN-001
2025-06-06 16:30:16.000000 UTC,AnD AI,55233702-30c5-4926-a005-11bbdede3712,"Hey Jackson, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-31,True,,3,3,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,568d41aa-b69f-418b-a0e8-adfe78573b26,"That's awesome, Calnisha! 🎉 You're on your way to earning with DoorDash! If you have any questions or need tips while you're out there, just let me know. Happy dashing!",Outbound,2025-03-01,False,True,1,3,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,568d41aa-b69f-418b-a0e8-adfe78573b26,"Hey Calnisha, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-03-01,False,True,2,3,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,568d41aa-b69f-418b-a0e8-adfe78573b26,I'm doing it right now,Inbound,2025-03-01,False,True,3,3,TSI-WN-001
2025-04-10 16:32:22.000000 UTC,AnD AI,57507578-dfa6-4394-a3e7-e9c3dbb2408c,Hi Drew! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-04-05,True,,1,3,TSI-WN-001
2025-04-10 16:32:22.000000 UTC,AnD AI,57507578-dfa6-4394-a3e7-e9c3dbb2408c,"Hi Drew, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-04-05,True,,2,3,TSI-WN-001
2025-04-10 16:32:22.000000 UTC,AnD AI,57507578-dfa6-4394-a3e7-e9c3dbb2408c,"Hey Drew, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-05,True,,3,3,TSI-WN-001
2025-04-17 16:42:18.000000 UTC,AnD AI,5909398f-0216-4fbd-ae61-7b1c6ab554d1,"It seems like your app might be set to the wrong location. Let's fix that! First, ensure location services are enabled for the Dasher app. Then, try force closing the app and clearing the cache. If you're on an iPhone, go to Settings > General > iPhone Storage > Dasher App > Delete App, then reinstall it. For Android, go to Settings > Apps > Dasher App > Storage > Clear Cache and Data, then restart your phone. Once that's sorted, you'll be all set to start delivering and earning. Let me know how it goes!",Outbound,2025-04-10,True,,1,3,TSI-WN-001
2025-04-17 16:42:18.000000 UTC,AnD AI,5909398f-0216-4fbd-ae61-7b1c6ab554d1,I can't change my location. It seems I'm only able to dash in NY but I'm in SC.,Inbound,2025-04-10,True,,2,3,TSI-WN-001
2025-04-17 16:42:18.000000 UTC,AnD AI,5909398f-0216-4fbd-ae61-7b1c6ab554d1,"Hey Camden, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-10,True,,3,3,TSI-WN-001
2025-04-10 16:32:22.000000 UTC,AnD AI,59ab620b-e2ba-4c14-8328-5e13641075a6,Hi Mahdieh! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-04-05,True,,1,3,TSI-WN-001
2025-04-10 16:32:22.000000 UTC,AnD AI,59ab620b-e2ba-4c14-8328-5e13641075a6,"Hi Mahdieh, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-04-05,True,,2,3,TSI-WN-001
2025-04-10 16:32:22.000000 UTC,AnD AI,59ab620b-e2ba-4c14-8328-5e13641075a6,"Hey Mahdieh, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-05,True,,3,3,TSI-WN-001
2025-06-05 18:31:24.000000 UTC,AnD AI,5a30b8f1-add5-45d3-858b-71ea35e3b794,"Hey Kierra, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-28,False,,1,3,TSI-WN-001
2025-06-05 18:31:24.000000 UTC,AnD AI,5a30b8f1-add5-45d3-858b-71ea35e3b794,i'm currently at work rn i do plan on making some deliveries soon,Inbound,2025-05-28,False,,2,3,TSI-WN-001
2025-06-05 18:31:24.000000 UTC,AnD AI,5a30b8f1-add5-45d3-858b-71ea35e3b794,"""That's awesome, Kierra! The sooner you start, the sooner you can start earning extra cash. Your area has been busy lately, so it's a great time to dash. Do you have a day in mind to get back out there?""",Outbound,2025-05-28,False,,3,3,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,"Of course, Gabriella! Feel free to ask away. And just a quick note—many Dashers find that once the weather clears, it's a prime time to earn because of the high demand and fewer Dashers out. But your safety and comfort come first, so only dash when you feel it's right. What's your question?",Outbound,2025-05-11,False,True,1,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,Hi Alex ik i haven't been able to make any deliveries yet because of how bad the weather has been around me I plan on doing some later today though,Inbound,2025-05-11,False,True,2,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,"That's great to hear, Gabriella! Bad weather can actually be a great time to dash because there are often more orders and bigger tips. If you want, I can help you check the weather forecast for the week to find the best times to dash. Let me know if that would be helpful!",Outbound,2025-05-11,False,True,3,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,I just got a message saying my bank information recently changed but I didn't make any changes how do I go about to see if it is changed,Inbound,2025-05-11,False,True,4,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,I should definitely be fine and I would dash but I have kids and they are not big fans on storms but thank you though,Inbound,2025-05-11,False,True,5,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,"I totally understand, Gabriella. Once the weather clears up and it's safe, it can be a great opportunity to dash. Many Dashers find that post-storm times are when the biggest tips and highest order volumes come in. If you'd like, I can help you check the forecast for the week to find the best times to dash. Just let me know!",Outbound,2025-05-11,False,True,6,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,I actually have a question,Inbound,2025-05-11,False,True,7,8,TSI-WN-001
2025-05-20 18:32:57.000000 UTC,AnD AI,5e9eda1a-dbf9-48d6-b536-879b383e3678,"Hey Gabriella, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-11,False,True,8,8,TSI-WN-001
2025-03-04 17:40:12.000000 UTC,AnD AI,60313eeb-2665-452e-8634-eb992ce4fbc3,"Hi Erika, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-02-24,False,,1,6,TSI-WN-001
2025-03-04 17:40:12.000000 UTC,AnD AI,60313eeb-2665-452e-8634-eb992ce4fbc3,Yes thank you,Inbound,2025-02-24,False,,2,6,TSI-WN-001
2025-03-04 17:40:12.000000 UTC,AnD AI,60313eeb-2665-452e-8634-eb992ce4fbc3,"Hey Erika, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-02-24,False,,3,6,TSI-WN-001
2025-03-04 17:40:12.000000 UTC,AnD AI,60313eeb-2665-452e-8634-eb992ce4fbc3,I ended up leaving the area. I had planned on trying again once I get settlef,Inbound,2025-02-24,False,,4,6,TSI-WN-001
2025-03-04 17:40:12.000000 UTC,AnD AI,60313eeb-2665-452e-8634-eb992ce4fbc3,"That's great to hear, Erika! Once you're settled, making your first delivery can be a fun way to explore your new area and earn some extra income. If you need help figuring out the best times to dash or have any questions, just let me know!",Outbound,2025-02-24,False,,5,6,TSI-WN-001
2025-03-04 17:40:12.000000 UTC,AnD AI,60313eeb-2665-452e-8634-eb992ce4fbc3,"I totally understand, moving can be a lot! Many Dashers felt the same when they relocated, but they found that starting deliveries helped them get familiar with their new area while earning some extra income. Would you consider giving it a try once you're settled? I can help you find the best times to dash!",Outbound,2025-02-24,False,,6,6,TSI-WN-001
2025-04-22 16:56:27.000000 UTC,AnD AI,60befedd-1aa3-43e6-86a4-5b7c1b0f8ec0,"Hi Rosendo, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-04-17,True,,1,3,TSI-WN-001
2025-04-22 16:56:27.000000 UTC,AnD AI,60befedd-1aa3-43e6-86a4-5b7c1b0f8ec0,"Hey Rosendo, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-17,True,,2,3,TSI-WN-001
2025-04-22 16:56:27.000000 UTC,AnD AI,60befedd-1aa3-43e6-86a4-5b7c1b0f8ec0,Hi Rosendo! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-04-17,True,,3,3,TSI-WN-001
2025-02-14 17:35:20.000000 UTC,AnD AI,6233cb94-94f6-4c2a-a3bf-2d6d7f1a66d2,"Hey David, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-02-07,True,,1,3,TSI-WN-001
2025-02-14 17:35:20.000000 UTC,AnD AI,6233cb94-94f6-4c2a-a3bf-2d6d7f1a66d2,Hi David! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-02-07,True,,2,3,TSI-WN-001
2025-02-14 17:35:20.000000 UTC,AnD AI,6233cb94-94f6-4c2a-a3bf-2d6d7f1a66d2,"Hi David, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-02-07,True,,3,3,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,62489255-a80d-45af-a43e-15e7fd7b8d9d,"That's great to hear, Luis! Just a reminder, your DoorDash account is fully activated and ready to go. Making your first delivery is super easy and rewarding! If you need any tips or have questions as you get started, feel free to reach out. Can't wait to see you hit the road!",Outbound,2025-03-03,False,,1,6,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,62489255-a80d-45af-a43e-15e7fd7b8d9d,"That's awesome to hear, Luis! Just a reminder that your DoorDash account is activated, so you can start making deliveries and earning as soon as you're ready. If you have any questions or need tips before you start, feel free to reach out. Can't wait to see you on the road!",Outbound,2025-03-03,False,,2,6,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,62489255-a80d-45af-a43e-15e7fd7b8d9d,Thanks,Inbound,2025-03-03,False,,3,6,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,62489255-a80d-45af-a43e-15e7fd7b8d9d,Thanks Alex,Inbound,2025-03-03,False,,4,6,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,62489255-a80d-45af-a43e-15e7fd7b8d9d,"Hey Luis, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-03-03,False,,5,6,TSI-WN-001
2025-03-11 16:31:00.000000 UTC,AnD AI,62489255-a80d-45af-a43e-15e7fd7b8d9d,Soon I'm done with this job I'm gonna start with DoorDash,Inbound,2025-03-03,False,,6,6,TSI-WN-001
2025-05-27 16:24:37.000000 UTC,AnD AI,63e65d64-3219-4335-a0c1-8443d35d3198,"Hi Nevzat, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-22,True,,1,3,TSI-WN-001
2025-05-27 16:24:37.000000 UTC,AnD AI,63e65d64-3219-4335-a0c1-8443d35d3198,Hi Nevzat! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-22,True,,2,3,TSI-WN-001
2025-05-27 16:24:37.000000 UTC,AnD AI,63e65d64-3219-4335-a0c1-8443d35d3198,"Hey Nevzat, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-22,True,,3,3,TSI-WN-001
2025-03-31 16:40:12.000000 UTC,AnD AI,64683458-1782-496c-a282-78f3cfee3d45,"Hi Akash, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-03-25,True,,1,3,TSI-WN-001
2025-03-31 16:40:12.000000 UTC,AnD AI,64683458-1782-496c-a282-78f3cfee3d45,Hi Akash! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-03-25,True,,2,3,TSI-WN-001
2025-03-31 16:40:12.000000 UTC,AnD AI,64683458-1782-496c-a282-78f3cfee3d45,"Hey Akash, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-03-25,True,,3,3,TSI-WN-001
2025-05-28 16:24:52.000000 UTC,AnD AI,6493970d-ff35-4cf6-a335-0ae099429cae,I'm scheduled to go at 1,Inbound,2025-05-23,True,True,1,3,TSI-WN-001
2025-05-28 16:24:52.000000 UTC,AnD AI,6493970d-ff35-4cf6-a335-0ae099429cae,That's awesome! Congrats on getting scheduled - you're all set to start earning today. 1pm is perfect timing for the lunch rush!,Outbound,2025-05-23,True,True,2,3,TSI-WN-001
2025-05-28 16:24:52.000000 UTC,AnD AI,6493970d-ff35-4cf6-a335-0ae099429cae,"Hey Kristen, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-23,True,True,3,3,TSI-WN-001
2025-04-21 16:25:20.000000 UTC,AnD AI,68c56a54-1d27-4620-9c3f-8e83763c4eb4,"Hi Nicholas, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-04-14,True,,1,3,TSI-WN-001
2025-04-21 16:25:20.000000 UTC,AnD AI,68c56a54-1d27-4620-9c3f-8e83763c4eb4,Hi Nicholas! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-04-14,True,,2,3,TSI-WN-001
2025-04-21 16:25:20.000000 UTC,AnD AI,68c56a54-1d27-4620-9c3f-8e83763c4eb4,"Hey Nicholas, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-14,True,,3,3,TSI-WN-001
2025-05-13 18:28:13.000000 UTC,AnD AI,692e7973-df86-4966-9dc9-895a8dc02868,"I'm sorry to hear you're not feeling well, Martha. Rest up and take care of yourself! When you're ready to start on Friday, you can check out our New Dasher Roadmap for some helpful tips: [https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap](https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap). Let me know if there's anything else you need!",Outbound,2025-05-05,False,True,1,3,TSI-WN-001
2025-05-13 18:28:13.000000 UTC,AnD AI,692e7973-df86-4966-9dc9-895a8dc02868,"Hey Martha, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-05,False,True,2,3,TSI-WN-001
2025-05-13 18:28:13.000000 UTC,AnD AI,692e7973-df86-4966-9dc9-895a8dc02868,I'm sick I have the flu I will start Friday for sure,Inbound,2025-05-05,False,True,3,3,OBJ-SC-001
2025-04-17 16:35:31.000000 UTC,AnD AI,6aa42b49-8860-494f-bd99-4acfad156e39,"I understand how frustrating car troubles can be. Do you have an idea of when your car might be ready? If it's going to take a while, you might consider borrowing a car from a friend or family member. Dashing is flexible, and you can start earning right away, which could help with those repair costs. What do you think?",Outbound,2025-04-12,True,True,1,3,TSI-WN-001
2025-04-17 16:35:31.000000 UTC,AnD AI,6aa42b49-8860-494f-bd99-4acfad156e39,"Hey Evan, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-12,True,True,2,3,TSI-WN-001
2025-04-17 16:35:31.000000 UTC,AnD AI,6aa42b49-8860-494f-bd99-4acfad156e39,My car is in the shop,Inbound,2025-04-12,True,True,3,3,OBJ-CP-001
2025-05-27 16:22:39.000000 UTC,AnD AI,6b26b999-cfff-40af-b82b-b280c6be2c86,Hi Bassidiki! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-21,True,True,1,3,TSI-WN-001
2025-05-27 16:22:39.000000 UTC,AnD AI,6b26b999-cfff-40af-b82b-b280c6be2c86,"Hi Bassidiki, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-21,True,True,2,3,TSI-WN-001
2025-05-27 16:22:39.000000 UTC,AnD AI,6b26b999-cfff-40af-b82b-b280c6be2c86,"Hey Bassidiki, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-21,True,True,3,3,TSI-WN-001
2025-05-29 16:35:18.000000 UTC,AnD AI,6e1cf745-b447-42f3-9bb6-7306114fc95a,"Hi Jose, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-23,True,,1,3,TSI-WN-001
2025-05-29 16:35:18.000000 UTC,AnD AI,6e1cf745-b447-42f3-9bb6-7306114fc95a,"Hey Jose, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-23,True,,2,3,TSI-WN-001
2025-05-29 16:35:18.000000 UTC,AnD AI,6e1cf745-b447-42f3-9bb6-7306114fc95a,Hi Jose! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-23,True,,3,3,TSI-WN-001
2025-05-27 18:32:40.000000 UTC,AnD AI,6ea164f4-00b4-4efb-b975-f7b162f78dca,"Hey Bryce, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-20,True,,1,6,TSI-WN-001
2025-05-27 18:32:40.000000 UTC,AnD AI,6ea164f4-00b4-4efb-b975-f7b162f78dca,how can i get it to where i only getting cove for orders,Inbound,2025-05-20,True,,2,6,TSI-WN-001
2025-05-27 18:32:40.000000 UTC,AnD AI,6ea164f4-00b4-4efb-b975-f7b162f78dca,"oh sorry, never saw this but it's bc i can't figure out how to do it in cove i don't really wanna dash in killeen first especially not knowing the works of it rn",Inbound,2025-05-20,True,,3,6,TSI-WN-001
2025-05-27 18:32:40.000000 UTC,AnD AI,6ea164f4-00b4-4efb-b975-f7b162f78dca,so if there a way i can't start in five i'd gladly to start,Inbound,2025-05-20,True,,4,6,TSI-WN-001
2025-05-27 18:32:40.000000 UTC,AnD AI,6ea164f4-00b4-4efb-b975-f7b162f78dca,"That's great to hear, Bryce! If 'Dash Now' is available in Cove, you can start right away. If not, try scheduling during peak hours like lunch or dinner for more opportunities. Need any tips to get started? I'm here to help!",Outbound,2025-05-20,True,,5,6,TSI-WN-001
2025-05-27 18:32:40.000000 UTC,AnD AI,6ea164f4-00b4-4efb-b975-f7b162f78dca,"No worries, Bryce! You can definitely start dashing in Cove. Go to your app and if the cove area is in a red zone you're good to go! if not, you can definitely schedule a dash for another day/time (scheduled dashes can be cancelled anytime wiht no penalty, it just helps to secure that dash in that area for you) Starting in a familiar area can help you get comfortable quickly and boost your confidence. Want to give it a try today?",Outbound,2025-05-20,True,,6,6,TSI-WN-001
2025-04-28 16:38:18.000000 UTC,AnD AI,6f30583e-0f46-4aab-bcf5-bf157a2104a5,Hi Marissa! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-04-21,True,,1,3,TSI-WN-001
2025-04-28 16:38:18.000000 UTC,AnD AI,6f30583e-0f46-4aab-bcf5-bf157a2104a5,"Hey Marissa, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-21,True,,2,3,TSI-WN-001
2025-04-28 16:38:18.000000 UTC,AnD AI,6f30583e-0f46-4aab-bcf5-bf157a2104a5,Hi Marissa! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-04-21,True,,3,3,TSI-WN-001
2025-06-03 18:40:48.000000 UTC,AnD AI,70c89da1-49c3-43fb-8e46-77b50b3abcd3,My card haven't came in yet,Inbound,2025-05-24,False,,1,3,TSI-WN-001
2025-06-03 18:40:48.000000 UTC,AnD AI,70c89da1-49c3-43fb-8e46-77b50b3abcd3,"Hey Yasha, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-24,False,,2,3,TSI-WN-001
2025-06-03 18:40:48.000000 UTC,AnD AI,70c89da1-49c3-43fb-8e46-77b50b3abcd3,"I can see you're eager to start, and you don't need to wait for the card to begin! You can start dashing right away and get familiar with the app. Why not check the app for available orders today and start earning?",Outbound,2025-05-24,False,,3,3,TSI-WN-001
2025-05-21 16:45:17.000000 UTC,AnD AI,71a19f84-2def-4a73-92ee-46505ec786a9,"Great question! The Diberville Biloxi area can be busy, but it can vary. For more detailed info on availability and tips for getting started, check out this link: https://help.doordash.com/dashers/s/article/New-Dasher-Too-Many-Dashers. If you have any other questions or need help, feel free to ask!",Outbound,2025-05-16,True,True,1,3,TSI-WN-001
2025-05-21 16:45:17.000000 UTC,AnD AI,71a19f84-2def-4a73-92ee-46505ec786a9,Is there any work in Diberville Biloxi area?,Inbound,2025-05-16,True,True,2,3,TSI-WN-001
2025-05-21 16:45:17.000000 UTC,AnD AI,71a19f84-2def-4a73-92ee-46505ec786a9,"Hey Terressa, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-16,True,True,3,3,TSI-WN-001
2025-05-20 18:31:58.000000 UTC,AnD AI,727be802-0de8-472e-a880-be31b0082930,"Hey Anabell, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-05,False,True,1,3,TSI-WN-001
2025-05-20 18:31:58.000000 UTC,AnD AI,727be802-0de8-472e-a880-be31b0082930,"Yes, there is actually I have had my son sick",Inbound,2025-05-05,False,True,2,3,TSI-WN-001
2025-05-20 18:31:58.000000 UTC,AnD AI,727be802-0de8-472e-a880-be31b0082930,"I'm really sorry to hear about your son being sick. I hope he's feeling better soon. If there's anything you need or any questions you have about dashing when you're ready, just let me know. Take care of your family first, and we'll be here when you're ready to start again.",Outbound,2025-05-05,False,True,3,3,TSI-WN-001
2025-04-17 16:42:18.000000 UTC,AnD AI,74bde3bb-d5ae-4893-9a0e-afd1d5b40a30,"Hey Joseph, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-12,True,True,1,3,TSI-WN-001
2025-04-17 16:42:18.000000 UTC,AnD AI,74bde3bb-d5ae-4893-9a0e-afd1d5b40a30,"Hey Joseph! No problem at all—many Dashers start by getting the right gear. You can find phone mounts for motorcycles online or at local stores, and affordable thermal backpacks are available on Amazon or Walmart. Once you're set up, you'll be ready to hit the road and start earning. Excited to see you out there! Let me know if you need any more tips or have questions.",Outbound,2025-04-12,True,True,2,3,TSI-WN-001
2025-04-17 16:42:18.000000 UTC,AnD AI,74bde3bb-d5ae-4893-9a0e-afd1d5b40a30,I need to get my hands on a device to strap my phone to my motorcycle so I can view directions to customers location. I also need a thermal insulated backpack to carry deliveries safely to their destination.,Inbound,2025-04-12,True,True,3,3,TSI-WN-001
2025-05-20 16:23:21.000000 UTC,AnD AI,7538f615-e6cf-4dab-b7d8-4c2caee049af,Hi Jemon! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-15,True,,1,3,TSI-WN-001
2025-05-20 16:23:21.000000 UTC,AnD AI,7538f615-e6cf-4dab-b7d8-4c2caee049af,"Hi Jemon, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-15,True,,2,3,TSI-WN-001
2025-05-20 16:23:21.000000 UTC,AnD AI,7538f615-e6cf-4dab-b7d8-4c2caee049af,"Hey Jemon, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-15,True,,3,3,TSI-WN-001
2025-04-22 16:49:44.000000 UTC,AnD AI,7566e268-583a-4c62-b74c-1796eaa957cd,"Hey Angela, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-17,True,,1,4,TSI-WN-001
2025-04-22 16:49:44.000000 UTC,AnD AI,7566e268-583a-4c62-b74c-1796eaa957cd,"That's totally understandable! The great thing about DoorDash is that you can start whenever you're ready, even if you're out of town. Some Dashers even dash while traveling for some extra spending money. Enjoy the vacation, and let me know if you need any help getting started when you're back!",Outbound,2025-04-17,True,,2,4,TSI-WN-001
2025-04-22 16:49:44.000000 UTC,AnD AI,7566e268-583a-4c62-b74c-1796eaa957cd,"No worries, Angela! Enjoy the vacation with your daughter. The great thing about DoorDash is its flexibility—you can start whenever you're ready. If you want, you can even dash while you're out of town for some extra spending money. Let me know if you have any questions or need help getting started when you're back!",Outbound,2025-04-17,True,,3,4,TSI-WN-001
2025-04-22 16:49:44.000000 UTC,AnD AI,7566e268-583a-4c62-b74c-1796eaa957cd,I'm hoping to start soon. I forgot this was my daughter's vacation week.,Inbound,2025-04-17,True,,4,4,TSI-WN-001
2025-02-14 17:35:20.000000 UTC,AnD AI,7712a02c-faa0-477c-bdba-0b277cea01d0,"Hey Steven, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-02-06,False,False,1,3,TSI-WN-001
