min_timestamp,tag_grouping,opportunity_uuid,message,direction,application_date_c,bgc_conversion_7d,full_conversion,task_row_count,total_task_count,bucket_production
2025-05-27 16:29:16.000000 UTC,UpF,0a5ba01d-7e4a-4661-8461-267d83c472c9,It's not letting me access my camera,Inbound,2025-05-13,,,3,10,UNCLASSIFIED
2025-05-27 16:29:16.000000 UTC,UpF,0a5ba01d-7e4a-4661-8461-267d83c472c9,Not working is there anything else I can do,Inbound,2025-05-13,,,4,10,OBJ-GJ-001
2025-05-27 16:29:16.000000 UTC,UpF,0a5ba01d-7e4a-4661-8461-267d83c472c9,My identity picture,Inbound,2025-05-13,,,9,10,OBJ-DL-001
2025-05-27 16:29:16.000000 UTC,UpF,0a5ba01d-7e4a-4661-8461-267d83c472c9,Yes I would like to finish,Inbound,2025-05-13,,,10,10,UNCLASSIFIED
2025-03-25 16:34:15.000000 UTC,UpF,0a8d84bf-243b-48bf-80d2-17828bcf7935,I applied and was verified within the day so it was quick to get started,Inbound,2025-03-19,,,1,8,UNCLASSIFIED
2025-03-25 16:34:15.000000 UTC,UpF,0a8d84bf-243b-48bf-80d2-17828bcf7935,Can you actually cancel my application?,Inbound,2025-03-19,,,5,8,UNCLASSIFIED
2025-03-25 16:34:15.000000 UTC,UpF,0a8d84bf-243b-48bf-80d2-17828bcf7935,"I have actually decided to just stick with UberEats, but thank you for reaching out!",Inbound,2025-03-19,,,7,8,OBJ-DL-001
2025-04-18 16:40:44.000000 UTC,UpF,0aba51d0-966f-465b-b957-04639ff12171,I'll finish it today,Inbound,2025-04-15,True,,1,3,UNCLASSIFIED
2025-05-16 17:51:49.000000 UTC,UpF,0ac91a0a-9f23-42e6-bc21-1a1cb22c035e,No. The will log into the app to finish it,Inbound,2025-05-07,True,,4,11,OBJ-SC-001
2025-05-16 17:51:49.000000 UTC,UpF,0ac91a0a-9f23-42e6-bc21-1a1cb22c035e,This evening,Inbound,2025-05-07,True,,10,11,UNCLASSIFIED
2025-02-13 19:17:09.000000 UTC,UpF,0bde18a1-d679-4c3b-99e1-0386c203e44d,No there's not what do I need to do to finish,Inbound,2025-02-10,True,,2,4,UNCLASSIFIED
2025-01-16 20:23:49.000000 UTC,UpF,0c3c5c26-df19-45ec-aed3-e9aab775467f,I was able to finish my registration,Inbound,2025-01-13,True,True,1,7,UNCLASSIFIED
2025-01-16 20:23:49.000000 UTC,UpF,0c3c5c26-df19-45ec-aed3-e9aab775467f,STOP,Inbound,2025-01-13,True,True,5,7,UNCLASSIFIED
2025-01-16 20:23:49.000000 UTC,UpF,0c3c5c26-df19-45ec-aed3-e9aab775467f,I haven't received an email to continue. The app told me my identity is being verified.,Inbound,2025-01-13,True,True,6,7,OBJ-DL-001
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,I'm trying to log in but it won't let me retrieve my account bc my license was expired but I have an up to date one,Inbound,2025-03-10,,,2,14,OBJ-DL-001
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,Thank you for helping me,Inbound,2025-03-10,,,6,14,UNCLASSIFIED
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,Maybe gfolse1985@gmail.com,Inbound,2025-03-10,,,7,14,UNCLASSIFIED
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,It says it can't verify my identity,Inbound,2025-03-10,,,9,14,OBJ-DL-001
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,Nope,Inbound,2025-03-10,,,11,14,UNCLASSIFIED
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,Okay it's okay,Inbound,2025-03-10,,,12,14,UNCLASSIFIED
2025-03-13 16:27:15.000000 UTC,UpF,0c85cc80-a239-44bd-a5b4-b47e21ce735c,The email is supposed to be gfolse85@gmail.com,Inbound,2025-03-10,,,14,14,UNCLASSIFIED
2025-04-29 16:45:21.000000 UTC,UpF,0ca0a986-176f-4d44-8f0e-d5edae06a640,No I am just waiting on my background cheak,Inbound,2025-04-24,,,3,5,TSI-BC-001
2025-04-14 16:46:08.000000 UTC,UpF,0db7bbf9-13da-443b-8a3e-0e4768a1e1bd,Okay thanks! I just have a couple of questions. So I'm 17 and a junior in high school. Is there a certain age? I have a provisional license does that work?,Inbound,2025-04-10,,,1,6,OBJ-GJ-001
2025-04-14 16:46:08.000000 UTC,UpF,0db7bbf9-13da-443b-8a3e-0e4768a1e1bd,Hey Alex! Thanks for the update. I'm busy at the moment.  I was hoping to start in the summer?,Inbound,2025-04-10,,,2,6,OBJ-BS-001
2025-04-14 16:46:08.000000 UTC,UpF,0db7bbf9-13da-443b-8a3e-0e4768a1e1bd,"I'm Driving

- Sent from My Car",Inbound,2025-04-10,,,6,6,OBJ-CP-001
2025-04-01 16:36:37.000000 UTC,UpF,0e14994a-c882-443f-804d-4c64adf49dbc,Yes what do I have to do,Inbound,2025-03-29,,,2,5,UNCLASSIFIED
2025-03-04 17:41:12.000000 UTC,UpF,0ea62ea4-e9c6-4d78-ab52-6955a0e9ac21,Yes. Very much ☝🏽🙏🏾🤙🏿,Inbound,2025-02-27,,,2,6,UNCLASSIFIED
2025-03-04 17:41:12.000000 UTC,UpF,0ea62ea4-e9c6-4d78-ab52-6955a0e9ac21,"I'm not good on computers and phones. I'm much better than I use to be, but every time I try to send it to you it don't get to you all.",Inbound,2025-02-27,,,4,6,OBJ-BS-001
2025-03-04 17:41:12.000000 UTC,UpF,0ea62ea4-e9c6-4d78-ab52-6955a0e9ac21,When will you be available?,Inbound,2025-02-27,,,5,6,OBJ-SC-001
2025-05-19 16:31:20.000000 UTC,UpF,0eba23c8-2294-403d-8661-a389a0cc646c,"No, i hate driving, thank you anyway",Inbound,2025-05-08,,,1,4,OBJ-CP-001
2025-05-19 16:31:20.000000 UTC,UpF,0eba23c8-2294-403d-8661-a389a0cc646c,"No thank you, I downloaded that in error",Inbound,2025-05-08,,,3,4,TSI-CV-001
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,It wouldn't let me finish,Inbound,2025-01-04,True,,1,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Help,Inbound,2025-01-04,True,,2,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Nothing happen,Inbound,2025-01-04,True,,4,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Hello,Inbound,2025-01-04,True,,5,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,It's stuck here,Inbound,2025-01-04,True,,7,26,TSI-CB-001
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Yes I do,Inbound,2025-01-04,True,,8,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Why I can't dash,Inbound,2025-01-04,True,,9,26,OBJ-NO-003
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,There waiting for my back round,Inbound,2025-01-04,True,,10,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,When will my back round check be done,Inbound,2025-01-04,True,,11,26,OBJ-SC-001
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Ard,Inbound,2025-01-04,True,,14,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Hello,Inbound,2025-01-04,True,,15,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Yes,Inbound,2025-01-04,True,,17,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,I need hep,Inbound,2025-01-04,True,,19,26,UNCLASSIFIED
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,I did,Inbound,2025-01-04,True,,22,26,OBJ-DL-001
2025-01-07 17:32:38.000000 UTC,UpF,0f211033-1587-4aa6-99da-e180124f8889,Ok,Inbound,2025-01-04,True,,23,26,UNCLASSIFIED
2025-01-02 17:26:50.000000 UTC,UpF,0f68ee01-ca76-4d9f-9a85-3526ba8889f2,Yes if I need it I'll apply again,Inbound,2024-12-30,,,4,10,UNCLASSIFIED
2025-01-02 17:26:50.000000 UTC,UpF,0f68ee01-ca76-4d9f-9a85-3526ba8889f2,I'm no longer interested but thank you,Inbound,2024-12-30,,,5,10,UNCLASSIFIED
2025-01-02 17:26:50.000000 UTC,UpF,0f68ee01-ca76-4d9f-9a85-3526ba8889f2,No. I'm just undecided about it now,Inbound,2024-12-30,,,6,10,OBJ-DL-001
2025-01-02 17:26:50.000000 UTC,UpF,0f68ee01-ca76-4d9f-9a85-3526ba8889f2,I found something else,Inbound,2024-12-30,,,7,10,UNCLASSIFIED
2025-01-02 17:26:50.000000 UTC,UpF,0f68ee01-ca76-4d9f-9a85-3526ba8889f2,Needed some fast cash but I don't think that I'm up to it anymore especially since the weather turned colder,Inbound,2024-12-30,,,10,10,OBJ-WE-001
2025-01-14 17:21:29.000000 UTC,UpF,0fc397d8-4a93-4089-a16f-83d106f9108f,Sorry just saw this I will work on gettting the picture uploaded tonight,Inbound,2025-01-11,True,True,4,8,OBJ-GJ-001
2025-01-14 17:21:29.000000 UTC,UpF,0fc397d8-4a93-4089-a16f-83d106f9108f,No just needing to take a pic of my drivers license I didn't have it on me at the time,Inbound,2025-01-11,True,True,5,8,OBJ-BS-001
2025-01-14 17:21:29.000000 UTC,UpF,0fc397d8-4a93-4089-a16f-83d106f9108f,I sent it in but it's not verifying,Inbound,2025-01-11,True,True,7,8,TSI-2S-001
2025-01-30 17:31:17.000000 UTC,UpF,0fe9d89d-889d-458f-9161-e056814dcdc7,"Hi Alex, I'm just trying to set up my account. The first time I tried they said they couldn't confirm my identity, so I tried again. Is there something I did wrong?",Inbound,2025-01-24,,,2,4,OBJ-BS-001
2025-01-03 17:22:04.000000 UTC,UpF,1054a21a-2503-422d-9d31-23f60905eb18,You guys will not finish my background check for me to start dashing,Inbound,2024-12-19,True,,4,5,OBJ-NO-003
2025-01-03 17:22:04.000000 UTC,UpF,1054a21a-2503-422d-9d31-23f60905eb18,I may have accidentally but I just would like one account to dash from,Inbound,2024-12-19,True,,5,5,OBJ-NO-003
2025-01-22 18:48:49.000000 UTC,UpF,10580c61-1666-4f0f-ab23-ff622e563a34,It says no driver jobs available,Inbound,2025-01-19,True,True,2,5,OBJ-CP-001
2025-01-22 18:48:49.000000 UTC,UpF,10580c61-1666-4f0f-ab23-ff622e563a34,Thank you so much setting a reminder now,Inbound,2025-01-19,True,True,3,5,UNCLASSIFIED
2025-02-17 17:21:55.000000 UTC,UpF,10f22644-03e3-4259-bda8-2ca5f180c71b,I need my number changed,Inbound,2025-02-12,True,True,2,4,UNCLASSIFIED
2025-02-17 17:21:55.000000 UTC,UpF,10f22644-03e3-4259-bda8-2ca5f180c71b,Hello,Inbound,2025-02-12,True,True,3,4,UNCLASSIFIED
2025-01-06 17:30:16.000000 UTC,UpF,11611d6e-5cd6-431d-aae2-1024c64f1a81,Hi alex,Inbound,2025-01-03,True,False,1,6,UNCLASSIFIED
2025-01-06 17:30:16.000000 UTC,UpF,11611d6e-5cd6-431d-aae2-1024c64f1a81,"Hi alex, nice to meet you!",Inbound,2025-01-03,True,False,2,6,UNCLASSIFIED
2025-01-06 17:30:16.000000 UTC,UpF,11611d6e-5cd6-431d-aae2-1024c64f1a81,"Sorry, but I just got my driver's license.",Inbound,2025-01-03,True,False,3,6,OBJ-CP-001
2025-01-16 20:25:58.000000 UTC,UpF,117a4979-f97a-4eb8-81d6-b49bededf9f4,It doesn't take my drivers license,Inbound,2025-01-13,,,1,11,OBJ-CP-001
2025-01-16 20:25:58.000000 UTC,UpF,117a4979-f97a-4eb8-81d6-b49bededf9f4,To finish the process,Inbound,2025-01-13,,,3,11,UNCLASSIFIED
2025-01-16 20:25:58.000000 UTC,UpF,117a4979-f97a-4eb8-81d6-b49bededf9f4,It doesn't let me register,Inbound,2025-01-13,,,7,11,UNCLASSIFIED
2025-01-16 20:25:58.000000 UTC,UpF,117a4979-f97a-4eb8-81d6-b49bededf9f4,Yes I am,Inbound,2025-01-13,,,9,11,UNCLASSIFIED
2025-01-24 17:21:38.000000 UTC,UpF,11f0b419-cdeb-4415-8e63-e84394dde711,These options did not work,Inbound,2025-01-19,True,,1,8,OBJ-GJ-001
2025-01-24 17:21:38.000000 UTC,UpF,11f0b419-cdeb-4415-8e63-e84394dde711,"That worked thank you.
But now it keeps popping up as having 2 accounts and I never made 1",Inbound,2025-01-19,True,,4,8,OBJ-GJ-001
2025-01-24 17:21:38.000000 UTC,UpF,11f0b419-cdeb-4415-8e63-e84394dde711,"Yes, it will not accept my driver license number says it is not a Michigan number",Inbound,2025-01-19,True,,8,8,OBJ-CP-001
2025-05-21 16:24:50.000000 UTC,UpF,122f85bf-b02d-42c2-bba5-0f01da9aa55f,No,Inbound,2025-05-12,,,1,9,UNCLASSIFIED
2025-05-21 16:24:50.000000 UTC,UpF,122f85bf-b02d-42c2-bba5-0f01da9aa55f,I have paper copy so it won't register my license,Inbound,2025-05-12,,,2,9,OBJ-DL-001
2025-05-21 16:24:50.000000 UTC,UpF,122f85bf-b02d-42c2-bba5-0f01da9aa55f,Hopefully by next week,Inbound,2025-05-12,,,3,9,UNCLASSIFIED
2025-05-21 16:24:50.000000 UTC,UpF,122f85bf-b02d-42c2-bba5-0f01da9aa55f,Ok,Inbound,2025-05-12,,,7,9,UNCLASSIFIED
2025-01-21 17:32:36.000000 UTC,UpF,1256e9ac-8a29-4dba-9c6f-1cbbefeb9587,Yes,Inbound,2025-01-17,,,1,8,UNCLASSIFIED
2025-01-21 17:32:36.000000 UTC,UpF,1256e9ac-8a29-4dba-9c6f-1cbbefeb9587,It told me too many drivers in Pecos,Inbound,2025-01-17,,,5,8,OBJ-CP-001
2025-01-21 17:32:36.000000 UTC,UpF,1256e9ac-8a29-4dba-9c6f-1cbbefeb9587,Is it open now,Inbound,2025-01-17,,,6,8,UNCLASSIFIED
2025-03-11 16:31:37.000000 UTC,UpF,126f0084-79ae-4ffb-b01c-91155ccf639c,No. I recently got scammed,Inbound,2025-03-05,True,,1,3,OBJ-SG-005
2025-04-01 16:36:21.000000 UTC,UpF,127fd329-5294-470e-aaf5-c67d987d686e,STOP,Inbound,2025-03-29,,,1,4,UNCLASSIFIED
2025-04-01 16:36:21.000000 UTC,UpF,127fd329-5294-470e-aaf5-c67d987d686e,DROP,Inbound,2025-03-29,,,3,4,UNCLASSIFIED
2025-01-21 17:38:53.000000 UTC,UpF,1284390d-5a82-4659-a67c-18ff0a779474,"Oh, I thought I did everything",Inbound,2025-01-15,,,1,12,OBJ-DL-001
2025-01-21 17:38:53.000000 UTC,UpF,1284390d-5a82-4659-a67c-18ff0a779474,I applied for another job and it did,Inbound,2025-01-15,,,2,12,OBJ-GJ-001
2025-01-21 17:38:53.000000 UTC,UpF,1284390d-5a82-4659-a67c-18ff0a779474,I did one and it dropped my credit score almost 30 points,Inbound,2025-01-15,,,10,12,OBJ-DL-001
2025-01-31 17:24:03.000000 UTC,UpF,128a1f62-402f-4a63-ace2-941a49d88d42,Need my ID to be verified,Inbound,2025-01-28,True,True,2,8,OBJ-DL-001
2025-01-31 17:24:03.000000 UTC,UpF,128a1f62-402f-4a63-ace2-941a49d88d42,"Looks like my background check is done, right?",Inbound,2025-01-28,True,True,3,8,TSI-BC-001
2025-02-14 17:40:21.000000 UTC,UpF,12ab123f-9d7f-4f5b-96fe-11c429fae8fa,I try to scan my face and nothing will happen,Inbound,2025-02-11,,,3,3,OBJ-SC-001
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,"I don't see any red zones anymore, only white flames",Inbound,2025-04-04,True,True,1,25,TSI-NR-001
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,I'll try it now,Inbound,2025-04-04,True,True,2,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,,Inbound,2025-04-04,True,True,4,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,I'm here trying to pick up the order and it's saying I'm not here,Inbound,2025-04-04,True,True,5,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,"No, says looking for offers",Inbound,2025-04-04,True,True,10,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,,Inbound,2025-04-04,True,True,13,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,Hopefully everything will be done later,Inbound,2025-04-04,True,True,15,25,OBJ-SC-001
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,Had to pull over,Inbound,2025-04-04,True,True,17,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,,Inbound,2025-04-04,True,True,18,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,I'm trying to get back to it.,Inbound,2025-04-04,True,True,20,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,Finally downloaded app,Inbound,2025-04-04,True,True,22,25,UNCLASSIFIED
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,A few minutes ago it was guiding me to Granby area then to a hotspot on Pembroke St in Htfd.,Inbound,2025-04-04,True,True,23,25,OBJ-DL-001
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,Extra money,Inbound,2025-04-04,True,True,24,25,OBJ-PAY-001
2025-04-07 16:29:46.000000 UTC,UpF,12d9cf40-47c7-444e-8f0b-10d563786611,"Good, maybe today.",Inbound,2025-04-04,True,True,25,25,UNCLASSIFIED
2025-01-02 17:29:15.000000 UTC,UpF,13ca8051-332c-4913-b1aa-b0684557fc68,yes,Inbound,2024-12-28,,,3,5,UNCLASSIFIED
2025-01-02 17:29:15.000000 UTC,UpF,13ca8051-332c-4913-b1aa-b0684557fc68,It said that they couldnt verify my identity and I couldnt tell why,Inbound,2024-12-28,,,5,5,OBJ-DL-001
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,That's what it says on my computer when I go to do it on my phone it did work before now it's lagging,Inbound,2025-03-02,,,1,28,OBJ-GJ-001
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,I just have one more step it will be done soon as I can get it done hope to be dashing soon was hoping this weekend,Inbound,2025-03-02,,,2,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Im interested  on finishing my application,Inbound,2025-03-02,,,3,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Will finish up the registration soon got to get me a SD card. For more memory for phone so my phone will work faster still interested at doing door dash  hope this week or few weeks when I get paid I can get me new card so I can finish up my registration on door dash start dashing very soon cant wait,Inbound,2025-03-02,,,4,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,How do you do 1099  do you send 1099 out   when I sign up I'll be a contractor just let me no on the taxes thing thanks trying to figure all this out before I sign up,Inbound,2025-03-02,,,5,28,OBJ-TX-001
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Yeap I can,Inbound,2025-03-02,,,7,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Working on getting signed it having technical difficulties some reason the app  is not working right I may have to get a faster phone my phone is to slow,Inbound,2025-03-02,,,8,28,OBJ-GJ-001
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,It's not letting me finish sign up on my computer it says unauthorized how do I get that fixed so I can finish finish my application I can do it on my phone not on computer,Inbound,2025-03-02,,,9,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,I'll keep trying hope it will be faster so I can  finish up application,Inbound,2025-03-02,,,12,28,OBJ-SC-001
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Ok cool,Inbound,2025-03-02,,,13,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Been working lot still interested in finishing it interested in doing door dash,Inbound,2025-03-02,,,14,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Just wanted to make sure all my info is secure think that's what was holding me back to,Inbound,2025-03-02,,,16,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,My phone is lagging   may have to get me a new phone   I tryed to log in on website when I put my username and password it said don't work so I put my other password when I did it worked  when I did it said unauthorized not sure why I try it on my phone my phone is slow soon as I can get it working soon I'll have application processed soon can start dashing,Inbound,2025-03-02,,,17,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Thank you appreciate you get it finished soon as I can thank you,Inbound,2025-03-02,,,18,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Still interested at doing door dash  will finish application soon as I can,Inbound,2025-03-02,,,19,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Hope to get it finish so I can start dashing,Inbound,2025-03-02,,,20,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,May have to go to att get a new phone can't right now have to get money ahead first was hoping to start dashing this week,Inbound,2025-03-02,,,23,28,OBJ-NO-003
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,,Inbound,2025-03-02,,,24,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Going to finish it up soon as I can,Inbound,2025-03-02,,,25,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,Thanks,Inbound,2025-03-02,,,27,28,UNCLASSIFIED
2025-03-05 17:31:28.000000 UTC,UpF,14335c38-3084-4030-9fb7-84b43dbba0f4,It's trying to load  my phone lagging,Inbound,2025-03-02,,,28,28,UNCLASSIFIED
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,It worked...thanks!,Inbound,2025-01-12,True,True,1,27,OBJ-GJ-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,Been extremely busy with my main job,Inbound,2025-01-12,True,True,5,27,OBJ-BS-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,It is possible sometime this weekend,Inbound,2025-01-12,True,True,6,27,OBJ-BS-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,"Liked ""Awesome! DoorDash will send your welcome kit (Red ...""",Inbound,2025-01-12,True,True,11,27,OBJ-NO-003
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,I did a dash just now,Inbound,2025-01-12,True,True,12,27,OBJ-NO-003
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,Couldn't get my picture to take,Inbound,2025-01-12,True,True,15,27,UNCLASSIFIED
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,Said that it still had to verify my identity,Inbound,2025-01-12,True,True,16,27,OBJ-DL-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,I work my full time job Monday thru Thursday so probably be this weekend before I am able to,Inbound,2025-01-12,True,True,18,27,OBJ-BS-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,Hopefully I will get some free time...thanks,Inbound,2025-01-12,True,True,19,27,OBJ-BS-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,That worked...thanks!,Inbound,2025-01-12,True,True,22,27,OBJ-GJ-001
2025-01-15 17:27:15.000000 UTC,UpF,14af6b1e-331c-4d63-be16-a19c894e380e,I will definitely try over this weekend....thanks!,Inbound,2025-01-12,True,True,24,27,OBJ-SC-001
2025-06-02 16:59:21.000000 UTC,UpF,1512779f-eeb5-4822-a7c5-f19c323a198e,No,Inbound,2025-05-29,True,,3,8,UNCLASSIFIED
2025-06-02 16:59:21.000000 UTC,UpF,1512779f-eeb5-4822-a7c5-f19c323a198e,"Yes I think I have completed it, can you confirm?",Inbound,2025-05-29,True,,5,8,UNCLASSIFIED
2025-04-11 16:38:48.000000 UTC,UpF,15131300-4f27-42e1-8f0e-a4d8224517ca,"Yes, please! 🙇‍♀️",Inbound,2025-04-08,True,,4,4,UNCLASSIFIED
2025-02-03 17:38:29.000000 UTC,UpF,15604d8d-9e75-4aab-afcd-f91ea2ed2ca7,Idk u,Inbound,2025-01-31,,,1,3,OBJ-DL-001
2025-02-03 17:38:29.000000 UTC,UpF,15604d8d-9e75-4aab-afcd-f91ea2ed2ca7,Stop,Inbound,2025-01-31,,,2,3,UNCLASSIFIED
2025-04-28 16:39:10.000000 UTC,UpF,1622e1c6-7a5c-4390-9567-a3de5183d605,Yes but it's asking me to scan my id which I've lost I have the id number & a picture of it but it doesn't give me the option to enter it manually,Inbound,2025-04-21,True,False,3,9,OBJ-DL-001
2025-04-28 16:39:10.000000 UTC,UpF,1622e1c6-7a5c-4390-9567-a3de5183d605,I don't have a license wanted to do deliveries on a bicycle,Inbound,2025-04-21,True,False,6,9,OBJ-BK-001
2025-04-28 16:39:10.000000 UTC,UpF,1622e1c6-7a5c-4390-9567-a3de5183d605,Will do,Inbound,2025-04-21,True,False,8,9,OBJ-SC-001
2025-04-28 16:39:10.000000 UTC,UpF,1622e1c6-7a5c-4390-9567-a3de5183d605,Yes I will continue the sign up once I get it,Inbound,2025-04-21,True,False,9,9,OBJ-SC-001
2025-05-06 18:50:17.000000 UTC,UpF,1636728a-e508-47e3-9b63-b5382284c27c,It is just too many miles on my car. Thank you for the offer though!,Inbound,2025-04-27,,,3,5,OBJ-CP-001
2025-05-06 18:50:17.000000 UTC,UpF,1636728a-e508-47e3-9b63-b5382284c27c,I can't take this job anymore.,Inbound,2025-04-27,,,5,5,OBJ-GJ-001
